46622|G|Wholesale of ferrous and non-ferrous semi-finished metal ores and products n.e.c.
46631|G|Wholesale of logs, sawn timber, plywood, veneer and related products
46632|G|Wholesale of paints and varnish
46633|G|Wholesale of construction materials
46634|G|Wholesale of fittings and fixtures
46635|G|Wholesale of hot water heaters
46636|G|Wholesale of sanitary installation and equipment
46637|G|Wholesale of tools
46639|G|Wholesale of other construction materials, hardware, plumbing and heating equipment and supplies n.e.c.
46691|G|Wholesale of industrial chemicals
46692|G|Wholesale of fertilizers and agrochemical products
46693|G|Wholesale of plastic materials in primary forms
46694|G|Wholesale of rubber scrap
46695|G|Wholesale of textile fibres
46696|G|Wholesale of paper in bulk, packaging materials
46697|G|Wholesale of precious stones
46698|G|Wholesale of metal and non-metal waste and scrap and materials for recycling
46699|G|Dismantling of automobiles, computer, televisions and other equipment to obtain and re-sell usable parts
46901|G|Wholesale of aquarium fishes, pet birds and animals
46902|G|Wholesale of animal/pet food
46909|G|Wholesale of a variety of goods without any particular specialization n.e.c.
47111|G|Provision stores
47112|G|Supermarket
47113|G|Mini market
47114|G|Convenience stores
47191|G|Department stores
47192|G|Department stores and supermarket
47193|G|Hypermarket
47194|G|News agent and miscellaneous goods store
47199|G|Other retail sale in non-specialized stores n.e.c.
47211|G|Retail sale of rice, flour, other grains and sugars
47212|G|Retail sale of fresh or preserved vegetables and fruits
47213|G|Retail sale of dairy products and eggs
47214|G|Retail sale of meat and meat products (including poultry)
47215|G|Retail sale of fish, other seafood and products thereof
47216|G|Retail sale of bakery products and sugar confectionery
47217|G|Retail sale of mee, kuey teow, mee hoon, wantan skins and other food products made from flour or soya
47219|G|Retail sale of other food products n.e.c.
47221|G|Retail sale of beer, wine and spirits
47222|G|Retail sale of tea, coffee, soft drinks, mineral water and other beverages
47230|G|Retail sale of tobacco products in specialized store
47300|G|Retail sale of automotive fuel in specialized stores
47411|G|Retail sale of computers, computer equipment and supplies
47412|G|Retail sale of video game consoles and non-customized software
47413|G|Retail sale of telecommunication equipment
47420|G|Retail sale of audio and video equipment in specialized store
47510|G|Retail sale of textiles in specialized stores
47520|G|Retail sale of construction materials, hardware, paints and glass
47531|G|Retail sale of carpets and rugs
47532|G|Retail sale of curtains and net curtains
47533|G|Retail sale of wallpaper and floor coverings
47591|G|Retail sale of household furniture
47592|G|Retail sale of articles for lighting
47593|G|Retail sale of household utensils and cutlery, crockery, glassware, chinaware and pottery
47594|G|Retail sale of wood, cork goods and wickerwork goods
47595|G|Retail sale of household appliances
47596|G|Retail sale of musical instruments and scores
47597|G|Retail sale of security systems
47598|G|Retail sale of household articles and equipment n.e.c.
47611|G|Retail sale of office supplies and equipment
47612|G|Retail sale of books, newspapers and stationary
47620|G|Retail sale of musical records, audio tapes, compact discs, cassettes, video tapes, VCDs and DVDs, blank tapes and discs
47631|G|Retail sale of sports goods and equipments
47632|G|Retail sale of fishing equipment
47633|G|Retail sale of camping goods
47634|G|Retail sale of boats and equipments
47635|G|Retail sale of bicycles and related parts and accessories
47640|G|Retail sale of games and toys, made of all materials
47711|G|Retail sale of articles of clothing, articles of fur and clothing accessories
47712|G|Retail sale of footwear
47713|G|Retail sale of leather goods, accessories of leather and leather substitutes
47721|G|Stores specialized in retail sale of pharmaceuticals, medical and orthopaedic goods
47722|G|Stores specialized in retail sale of perfumery, cosmetic and toilet articles
47731|G|Retail sale of photographic and precision equipment
47732|G|Retail sale of watches and clocks
47733|G|Retail sale of jewellery
47734|G|Retail sale of flowers, plants, seeds, fertilizers
47735|G|Retail sale of souvenirs, craftwork and religious articles
47736|G|Retail sale of household fuel oil, cooking gas, coal and fuel wood
47737|G|Retail sale of spectacles and other optical goods
47738|G|Retail sale of aquarium fishes, pet animals and pet food
47739|G|Other retail sale of new goods in specialized stores n.e.c.
47741|G|Retail sale of second-hand books
47742|G|Retail sale of second-hand electrical and electronic goods
47743|G|Retail sale of antiques
47744|G|Activities of auctioning houses (retail)
47749|G|Retail sale of second-hand goods n.e.c.
47810|G|Retail sale of food, beverages and tobacco products via stalls or markets
47820|G|Retail sale of textiles, clothing and footwear via stalls or markets
47891|G|Retail sale of carpets and rugs via stalls or markets
47892|G|Retail sale of books via stalls or markets
47893|G|Retail sale of games and toys via stalls or markets
47894|G|Retail sale of household appliances and consumer electronics via stall or markets
47895|G|Retail sale of music and video recordings via stall or markets
47911|G|Retail sale of any kind of product by mail order
47912|G|Retail sale of any kind of product over the Internet
47913|G|Direct sale via television, radio and telephone
47914|G|Internet retail auctions
47991|G|Retail sale of any kind of product by direct sales or door-to-door sales persons
47992|G|Retail sale of any kind of product through vending machines
47999|G|Other retail sale not in stores, stalls or markets n.e.c.
49110|H|Passenger transport by inter-urban railways
49120|H|Freight transport by inter-urban, suburban and urban railways
49211|H|City bus services
49212|H|Urban and suburban railway passenger transport service
49221|H|Express bus services
49222|H|Employees bus services
49223|H|School bus services
49224|H|Taxi operation and limousine services
49225|H|Rental of cars with driver
49229|H|Other passenger land transport n.e.c.
49230|H|Freight transport by road
49300|H|Transport via pipeline
50111|H|Operation of excursion, cruise or sightseeing boats
50112|H|Operation of ferries, water taxis
50113|H|Rental of pleasure boats with crew for sea and coastal water transport
50121|H|Transport of freight overseas and coastal waters, whether scheduled or not
50122|H|Transport by towing or pushing of barges, oil rigs
50211|H|Transport of passenger via rivers, canals, lakes and other inland waterways
50212|H|Rental of pleasure boats with crew for inland water transport
50220|H|Transport of freight via rivers, canals, lakes and other inland waterways
51101|H|Transport of passengers by air over regular routes and on regular schedules
51102|H|Non-scheduled transport of passenger by air
51103|H|Renting of air-transport equipment with operator for the purpose of passenger transportation
51201|H|Transport freight by air over regular routes and on regular schedules
51202|H|Non-scheduled transport of freight by air
51203|H|Renting of air-transport equipment with operator for the purpose of freight transportation
52100|H|Warehousing and storage services
52211|H|Operation of terminal facilities
52212|H|Towing and road side assistance
52213|H|Operation of parking facilities for motor vehicles (parking lots)
52214|H|Highway, bridge and tunnel operation services
52219|H|Other service activities incidental to land transportation n.e.c.
52221|H|Port, harbours and piers operation services
52222|H|Vessel salvage and refloating services
52229|H|Other service activities incidental to water transportation n.e.c.
52231|H|Operation of terminal facilities
52232|H|Airport and air-traffic-control activities
52233|H|Ground service activities on airfields
52234|H|Fire fighting and fire-prevention services at airports
52239|H|Other service activities incidental to air transportation n.e.c.
52241|H|Stevedoring services
52249|H|Other cargo handling activities n.e.c.
52291|H|Forwarding of freight
52292|H|Brokerage for ship and aircraft space
52299|H|Other transportation support activities n.e.c.
53100|H|National postal services
53200|H|Courier activities other than national post activities
55101|I|Hotels and resort hotels
55102|I|Motels
55103|I|Apartment hotels
55104|I|Chalets
55105|I|Rest house/guest house
55106|I|Bed and breakfast units
55107|I|Hostels
55108|I|Home stay
55109|I|Other short term accommodation activities n.e.c.
55200|I|Camping grounds, recreational vehicle parks and trailer parks
55900|I|Other accommodation
56101|I|Restaurants and restaurant cum night clubs
56102|I|Cafeterias/canteens
56103|I|Fast-food restaurants
56104|I|Ice cream truck vendors and parlours
56105|I|Mobile food carts
56106|I|Food stalls/hawkers
56107|I|Food or beverage, food and beverage preparation in market stalls/hawkers
56210|I|Event/food caterers
56290|I|Other food service activities
56301|I|Pubs, bars, discotheques, coffee houses, cocktail lounges and karaoke
56302|I|Coffee shops
56303|I|Drink stalls/hawkers
56304|I|Mobile beverage
56309|I|Others drinking places n.e.c.
58110|J|Publishing of books, brochures and other publications
58120|J|Publishing of mailing lists, telephone book, other directories
58130|J|Publishing of newspapers, journals, magazines and periodicals in print or electronic form
58190|J|Publishing of catalogues, photos, engraving and postcards, greeting cards, forms, posters, reproduction of works of art, advertising material and other printed matter n.e.c.
58201|J|Business and other applications
58202|J|Computer games for all platforms
58203|J|Operating systems
59110|J|Motion picture, video and television programme production activities
59120|J|Motion picture, video and television programme post-production activities
59130|J|Motion picture, video and television programme distribution activities
59140|J|Motion picture projection activities
59200|J|Sound recording and music publishing activities
60100|J|Radio broadcasting
60200|J|Television programming and broadcasting activities
61101|J|Wired telecommunications services
61102|J|Internet access providers by the operator of the wired infrastructure
61201|J|Wireless telecommunications services
61202|J|Internet access providers by the operator of the wireless infrastructure
61300|J|Satellite telecommunications services
61901|J|Provision of Internet access over networks between the client and the ISP not owned or controlled by the ISP
61902|J|Provision of telecommunications services over existing telecom connection
61903|J|Telecommunications resellers
61904|J|Provision of telecommunications services over existing telecom connections VOIP (Voice Over Internet Protocol) provision
61905|J|Provision of specialized telecommunications applications
61909|J|Other telecommunications activities n.e.c.
62010|J|Computer programming activities
62021|J|Computer consultancy
62022|J|Computer facilities management activities
62091|J|Information Communication Technology (ICT) system security
62099|J|Other information technology service activities n.e.c.
63111|J|Activities of providing infrastructure for hosting, data processing services and related activities
63112|J|Data processing activities
63120|J|Web portals
63910|J|News syndicate and news agency activities
63990|J|Other information service activities n.e.c.
64110|K|Central banking
64191|K|Commercial Banks
64192|K|Islamic Banks
64193|K|Offshore Banks
64194|K|Investment Banks
64195|K|Development financial institutions (with deposit taking functions)
64199|K|Other monetary intermediation (with deposit taking functions) n.e.c.
64200|K|Activities of holding companies
64301|K|Venture capital companies
64302|K|Unit trust fund excludes REITs
64303|K|Property unit trust (REITs)
64304|K|Other administration of trusts accounts
64309|K|Trusts, funds and similar financial entities n.e.c.
64910|K|Financial leasing activities
64921|K|Development financial institutions (without deposit taking functions)
64922|K|Credit card services
64923|K|Licensed money lending activities
64924|K|Pawnshops and pawnbrokers includes Ar-Rahnu
64925|K|Co-operative with credits functions
64929|K|Other credit granting n.e.c.
64991|K|Factoring companies
64992|K|Representative office of foreign banks
64993|K|Nominee companies
64999|K|Other financial service activities, except insurance/takaful and pension funding n.e.c.
65111|K|Life insurance
65112|K|Family takaful
65121|K|General insurance
65122|K|General takaful
65123|K|Composite insurance
65124|K|Offshore insurance
65125|K|Offshore takaful
65201|K|Life reinsurance
65202|K|Family retakaful
65203|K|General reinsurance
65204|K|General retakaful
65205|K|Composite retakaful
65206|K|Offshore reinsurance
65207|K|Offshore retakaful
65301|K|Pension funding
65302|K|Provident funding
66111|K|Stock exchanges
66112|K|Exchanges for commodity contracts
66113|K|Securities exchange
66114|K|Exchanges for commodity futures contracts
66119|K|Administration of financial markets n.e.c.
66121|K|Stock, share and bond brokers
66122|K|Commodity brokers and dealers
66123|K|Gold bullion dealers
66124|K|Foreign exchange broker and dealers (Bureaux de change)
66125|K|Money-changing services
66129|K|Other financial and commodity futures brokers and dealers
66191|K|Investment advisory services
66192|K|Financial consultancy services
66199|K|Activities auxiliary to finance n.e.c.
66211|K|Insurance adjusting service
66212|K|Takaful adjusting service
66221|K|Insurance agents
66222|K|Takaful agents
66223|K|Insurance brokers
66224|K|Takaful brokers
66290|K|Other activities auxiliary to insurance, takaful and pension funding
66301|K|Management of pension funds
66302|K|Assets/portfolio management
66303|K|Unit trust management companies
68101|L|Buying, selling, renting and operating of self-owned or leased real estate - residential buildings
68102|L|Buying, selling, renting and operating of self-owned or leased real estate - non-residential buildings
68103|L|Buying, selling, renting and operating of self-owned or leased real estate - land
68104|L|Development of building projects for own operation, i.e. for renting of space in these buildings
68109|L|Real estate activities with own or leased property n.e.c.
68201|L|Activities of real estate agents and brokers for buying, selling and renting of real estate
68202|L|Management of real estate on a fee or contract basis
68203|L|Appraisal services for real estate
68209|L|Real estate activities on a fee or contract basis n.e.c.
69100|M|Legal activities
69200|M|Accounting, bookkeeping and auditing activities; tax consultancy
70100|M|Activities of head offices
70201|M|Business management consultancy services
70202|M|Human resource consultancy services
70203|M|Consultancy services in public relation and communications
70209|M|Other management consultancy activities n.e.c
71101|M|Architectural services
71102|M|Engineering services
71103|M|Land surveying services
71109|M|Other architectural and engineering activities and related technical consultancy n.e.c.
71200|M|Technical testing and analysis
72101|M|Research and development on natural sciences
72102|M|Research and development on engineering and technology
72103|M|Research and development on medical sciences
72104|M|Research and development on biotechnology
72105|M|Research and development on agricultural sciences
72106|M|Research and development on Information Communication Technology (ICT)
72109|M|Research and development on other natural science and engineering n.e.c.
72201|M|Research and development on social sciences
72202|M|Research and development on humanities
72209|M|Research and development of other social sciences and humanities n.e.c.
73100|M|Advertising
73200|M|Market research and public opinion polling
74101|M|Activities of interior decorators
74102|M|Services of graphic designers
74103|M|Fashion design services
74109|M|Specialized design activities n.e.c.
74200|M|Photographic activities
74901|M|Translation and interpretation activities
74902|M|Business brokerage activities
74903|M|Security consulting
74904|M|Activities of quantity surveyors
74905|M|Activities of consultants other than architecture, engineering and management consultants
74909|M|Any other professional, scientific and technical activities n.e.c.
75000|M|VETERINARY ACTIVITIES
77101|N|Renting and operational leasing of passenger cars (without driver)
77102|N|Renting and operational leasing of trucks, utility trailers and recreational vehicles
77211|N|Renting and leasing of pleasure boats, canoes, sailboats
77212|N|Renting and leasing of bicycles
77213|N|Renting and leasing of beach chairs and umbrellas
77219|N|Renting and leasing of other sports equipment n.e.c.
77220|N|Renting of video tapes, records, CDs, DVDs
77291|N|Renting and leasing of textiles, wearing apparel and footwear
77292|N|Renting and leasing of furniture, pottery and glass, kitchen and tableware, electrical appliances and house wares
77293|N|Renting and leasing of jewellery, musical instruments, scenery and costumes
77294|N|Renting and leasing of books, journals and magazines
77295|N|Renting and leasing of machinery and equipment used by amateurs or as a hobby
77296|N|Renting of flowers and plants
77297|N|Renting and leasing of electronic equipment for household use
77299|N|Renting and leasing of other personal and household goods n.e.c.
77301|N|Renting and operational leasing, without operator, of other machinery and equipment that are generally used as capital goods by industries
77302|N|Renting and operational leasing of land-transport equipment (other than motor vehicles) without drivers
77303|N|Renting and operational leasing of water-transport equipment without operator
77304|N|Renting and operational leasing of air transport equipment without operator
77305|N|Renting and operational leasing of agricultural and forestry machinery and equipment without operator
77306|N|Renting and operational leasing of construction and civil-engineering machinery and equipment without operator
77307|N|Rental and operational leasing of office machinery and equipment without operator
77309|N|Renting and leasing of other machinery, equipment and tangible goods n.e.c.
77400|N|Leasing of intellectual property and similar products, except copyrighted works
78100|N|Activities of employment placement agencies
78200|N|Temporary employment agency activities
78300|N|Provision of human resources for client businesses
79110|N|Travel agency activities
79120|N|Tour operator activities
79900|N|Other reservation service and related activities
80100|N|Private security activities
80200|N|Security systems service activities
80300|N|Investigation and detective activities
81100|N|Combined facilities support activities
81210|N|General cleaning of buildings
81291|N|Cleaning of buildings of all types
81292|N|Swimming pool cleaning and maintenance services
81293|N|Cleaning of industrial machinery
81294|N|Cleaning of trains, buses, planes
81295|N|Cleaning of pest control services not in connection with agriculture
81296|N|Disinfecting and exterminating activities
81297|N|Cleaning of sea tankers
81299|N|Other building and industrial cleaning activities, n.e.c.
81300|N|Landscape care and maintenance service activities
82110|N|Combined office administrative service activities
82191|N|Document preparation, editing and/or proofreading
82192|N|Typing, word processing or desktop publishing
82193|N|Secretarial support services
82194|N|Transcription of documents and other secretarial services
82195|N|Provision of mailbox rental and other postal and mailing services
82196|N|Photocopying, duplicating, blueprinting
82199|N|Photocopying, document preparation and other specialized office support activities n.e.c.
82200|N|Activities of call centres
82301|N|Organization, promotions and/or management of event
82302|N|Meeting, incentive, convention, exhibition (MICE)
82910|N|Activities of collection agencies and credit bureaus
82920|N|Packaging activities on a fee or contract basis, whether or not these involve an automated process
82990|N|Other business support service activities n.e.c.
84111|O|General (overall) public administration activities
84112|O|Ancillary service activities for the government as a whole
84121|O|Administrative educational services
84122|O|Administrative health care services
84123|O|Administrative housing and local government services
84124|O|Administrative recreational, cultural, arts and sports services
84125|O|Administrative religious affairs services
84126|O|Administrative welfare services
84129|O|Other community and social affairs services
84131|O|Domestic and international trade affairs
84132|O|Agriculture and rural development affairs
84133|O|Primary industries affairs
84134|O|Public works affairs
84135|O|Transport affairs
84136|O|Energy, telecommunication and postal affairs
84137|O|Tourism affairs
84138|O|Human resource affairs
84139|O|Other regulation of and contribution to more efficient operation of businesses n.e.c.
84210|O|Foreign affairs
84220|O|Military and civil defence services
84231|O|Police service
84232|O|Prison service
84233|O|Immigration service
84234|O|National registration service
84235|O|Judiciary and legal service
84236|O|Firefighting and fire prevention
84239|O|Other public order and safety affairs related services
84300|O|Compulsory social security activities e.g. SOCSO
85101|P|Pre-primary education (Public)
85102|P|Pre-primary education (Private)
85103|P|Primary education (Public)
85104|P|Primary education (Private)
85211|P|General school secondary education (Public)
85212|P|General school secondary education (Private)
85221|P|Technical and vocational education below the level of higher education (Public)
85222|P|Technical and vocational education below the level of higher education (Private)
85301|P|College and university education (Public)
85302|P|College and university education (Private)
85411|P|Sports instruction
85412|P|Martial arts instruction
85419|P|Any other sports and recreation education n.e.c
85421|P|Music and dancing school
85429|P|Any other cultural education n.e.c.
85491|P|Tuition centre
85492|P|Driving school
85493|P|Religious instruction
85494|P|Computer training
85499|P|Others education n.e.c
85500|P|Educational support services for provision of non-instructional services
86101|Q|Hospital activities
86102|Q|Maternity home services (outside hospital)
86201|Q|General medical services
86202|Q|Specialized medical services
86203|Q|Dental services
86901|Q|Dialysis Centres
86902|Q|Medical laboratories
86903|Q|Physiotherapy and occupational therapy service
86904|Q|Acupuncture services
86905|Q|Herbalist and homeopathy services
86906|Q|Ambulance services
86909|Q|Other human health services n.e.c.
87101|Q|Homes for the elderly with nursing care
87102|Q|Nursing homes
87103|Q|Palliative or hospices
87201|Q|Drug rehabilitation centres
87209|Q|Other residential care activities for mental retardation n.e.c.
87300|Q|Residential care activities for the elderly and disabled
87901|Q|Orphanages
87902|Q|Welfare homes services
87909|Q|Other residential care activities n.e.c.
88101|Q|Day-care activities for the elderly or for handicapped adults
88109|Q|Others social work activities without accommodation for the elderly and disabled
88901|Q|Counselling service
88902|Q|Child day-care activities
88909|Q|Other social work activities without accommodation n.e.c.
90001|R|Theatrical producer, singer group band and orchestra entertainment services
90002|R|Operation of concert and theatre halls and other arts facilities
90003|R|Activities of sculptors, painters, cartoonists, engravers, etchers
90004|R|Activities of individual writers, for all subjects
90005|R|Activities of independent journalists
90006|R|Restoring of works of art such as painting
90007|R|Activities of producers or entrepreneurs of arts live events, with or without facilities
90009|R|Creative, arts and entertainment activities n.e.c.
91011|R|Documentation and information activities of libraries of all kinds
91012|R|Stock photo libraries and services
91021|R|Operation of museums of all kinds
91022|R|Operation of historical sites and buildings
91031|R|Operation of botanical and zoological gardens
91032|R|Operation of nature reserves, including wildlife preservation
92000|R|GAMBLING AND BETTING ACTIVITIES
93111|R|Football, hockey, cricket, baseball, badminton, futsal, paintball
93112|R|Racetracks for auto
93113|R|Equestrian clubs
93114|R|Swimming pools and stadiums, ice-skating arenas
93115|R|Track and field stadium
93116|R|Golf courses
93117|R|Bowling centre
93118|R|Fitness centres
93119|R|Organization and operation of outdoor or indoor sports events for professionals or amateurs by organizations with own facilities
93120|R|The operation of sports clubs such as football club, bowling club, swimming club
93191|R|Activities of producers or promoters of sports events, with or without facilities
93192|R|Activities of sports leagues and regulating bodies
93193|R|Activities of related to promotion of sporting events
93199|R|Other sports activities n.e.c.
93210|R|Activities of amusement parks and theme parks
93291|R|Activities of recreation parks and beaches
93292|R|Operation of recreational transport facilities
93293|R|Renting of leisure and pleasure equipment as an integral part of recreational facilities
93294|R|Operation of fairs and shows of a recreational nature
93295|R|Operation of discotheques and dance floors
93296|R|Activities of producers or entrepreneurs of live events other than arts or sports events, with or without facilities
93297|R|Cyber Cafe/Internet Centre
93299|R|Any other amusement and recreation activities n.e.c.
94110|S|Activities of business and employers membership organizations
94120|S|Activities of professional membership organizations
94200|S|Activities of trade unions
94910|S|Activities of religious organizations
94920|S|Activities of political organizations
94990|S|Activities of other membership organizations n.e.c.
95111|S|Repair of electronic equipment
95112|S|Repair and maintenance of computer terminals
95113|S|Repair and maintenance of hand-held computers (PDA's)
95121|S|Repair and maintenance of cordless telephones
95122|S|Repair and maintenance of cellular phones
95123|S|Repair and maintenance of carrier equipment modems
95124|S|Repair and maintenance of fax machines
95125|S|Repair and maintenance of communications transmission equipment
95126|S|Repair and maintenance of two-way radios
95127|S|Repair and maintenance of commercial TV and video cameras
95211|S|Repair and maintenance of television, radio receivers
95212|S|Repair and maintenance of VCR/DVD/VCD
95213|S|Repair and maintenance of CD players
95214|S|Repair and maintenance of household-type video cameras
95221|S|Repair and servicing of household appliances
95222|S|Repair and servicing of home and garden equipment
95230|S|Repair of footwear and leather goods
95240|S|Repair of furniture and home furnishings
95291|S|Repair of bicycles
95292|S|Repair and alteration of clothing
95293|S|Repair and alteration of jewellery
95294|S|Repair of watches, clocks and their parts
95295|S|Repair of sporting goods
95296|S|Repair of musical instruments
95299|S|Repair of other personal and household goods n.e.c.
96011|S|Laundering and dry-cleaning, pressing
96012|S|Carpet and rug shampooing, and drapery and curtain cleaning, whether on clients' premises or not
96013|S|Provision of linens, work uniforms and related items by laundries
96014|S|Diaper supply services
96020|S|Hairdressing and other beauty treatment
96031|S|Preparing the dead for burial or cremation and embalming and morticians' services
96032|S|Providing burial or cremation services
96033|S|Rental of equipped space in funeral parlours
96034|S|Rental or sale of graves
96035|S|Maintenance of graves and mausoleums
96091|S|Activities of sauna, steam baths, massage salons
96092|S|Astrological and spiritualists' activities
96093|S|Social activities such as escort services, dating services, services of marriage bureaux
96094|S|Pet care services
96095|S|Genealogical organizations
96096|S|Shoe shiners, porters, valet car parkers
96097|S|Concession operation of coin-operated personal service machines
96099|S|Other service activities n.e.c.
97000|T|Activities of households as employers of domestic personnel
98100|T|Undifferentiated goods-producing activities of private households for own use
98200|T|Undifferentiated service-producing activities of private households for own use
99000|U|Activities of extraterritorial organization and bodies
